participantID,ai-type,turn,team-expectation,cooperation (dependent variable)
vdtwbpdf,ppo,0,human,4
vdtwbpdf,ppo,1,human,1
vdtwbpdf,ppo,2,human,2
vdtwbpdf,ppo,3,human,3
vdtwbpdf,ppo,4,human,2
vdtwbpdf,ppo,5,human,4
vdtwbpdf,ppo,6,human,3
vdtwbpdf,ppo,7,human,3
vdtwbpdf,ppo,8,human,1
vdtwbpdf,ppo,9,human,4
vdtwbpdf,ppo,0,human,4
vdtwbpdf,ppo,1,human,3
vdtwbpdf,ppo,2,human,2
vdtwbpdf,ppo,3,human,2
vdtwbpdf,ppo,4,human,1
vdtwbpdf,ppo,5,human,1
vdtwbpdf,ppo,6,human,4
vdtwbpdf,ppo,7,human,2
vdtwbpdf,ppo,8,human,4
vdtwbpdf,ppo,9,human,4
vdtwbpdf,ppo,0,human,1
vdtwbpdf,ppo,1,human,4
vdtwbpdf,ppo,2,human,2
vdtwbpdf,ppo,3,human,4
vdtwbpdf,ppo,4,human,3
vdtwbpdf,ppo,5,human,1
vdtwbpdf,ppo,6,human,4
vdtwbpdf,ppo,7,human,4
vdtwbpdf,ppo,8,human,3
vdtwbpdf,ppo,9,human,2
jkdqjono,ppo,0,human,1
jkdqjono,ppo,1,human,1
jkdqjono,ppo,2,human,3
jkdqjono,ppo,3,human,4
jkdqjono,ppo,4,human,4
jkdqjono,ppo,5,human,2
jkdqjono,ppo,6,human,2
jkdqjono,ppo,7,human,4
jkdqjono,ppo,8,human,4
jkdqjono,ppo,9,human,4
jkdqjono,ppo,0,human,4
jkdqjono,ppo,1,human,4
jkdqjono,ppo,2,human,2
jkdqjono,ppo,3,human,2
jkdqjono,ppo,4,human,4
jkdqjono,ppo,5,human,4
jkdqjono,ppo,6,human,2
jkdqjono,ppo,7,human,4
jkdqjono,ppo,8,human,4
jkdqjono,ppo,9,human,4
jkdqjono,ppo,0,human,4
jkdqjono,ppo,1,human,2
jkdqjono,ppo,2,human,4
jkdqjono,ppo,3,human,2
jkdqjono,ppo,4,human,4
jkdqjono,ppo,5,human,4
jkdqjono,ppo,6,human,2
jkdqjono,ppo,7,human,2
jkdqjono,ppo,8,human,2
jkdqjono,ppo,9,human,4
ifouyk,ppo,0,human,2
ifouyk,ppo,1,human,4
ifouyk,ppo,2,human,4
ifouyk,ppo,3,human,2
ifouyk,ppo,4,human,4
ifouyk,ppo,5,human,2
ifouyk,ppo,6,human,4
ifouyk,ppo,7,human,2
ifouyk,ppo,8,human,4
ifouyk,ppo,9,human,4
ifouyk,ppo,0,human,4
ifouyk,ppo,1,human,2
ifouyk,ppo,2,human,4
ifouyk,ppo,3,human,2
ifouyk,ppo,4,human,4
ifouyk,ppo,5,human,2
ifouyk,ppo,6,human,2
ifouyk,ppo,7,human,2
ifouyk,ppo,8,human,4
ifouyk,ppo,9,human,4
ifouyk,ppo,0,human,4
ifouyk,ppo,1,human,4
ifouyk,ppo,2,human,4
ifouyk,ppo,3,human,4
ifouyk,ppo,4,human,4
ifouyk,ppo,5,human,4
ifouyk,ppo,6,human,4
ifouyk,ppo,7,human,4
ifouyk,ppo,8,human,4
ifouyk,ppo,9,human,2
lidwdcq,ppo,0,human,1
lidwdcq,ppo,1,human,3
lidwdcq,ppo,2,human,2
lidwdcq,ppo,3,human,2
lidwdcq,ppo,4,human,4
lidwdcq,ppo,5,human,2
lidwdcq,ppo,6,human,2
lidwdcq,ppo,7,human,2
lidwdcq,ppo,8,human,2
lidwdcq,ppo,9,human,4
lidwdcq,ppo,0,human,2
lidwdcq,ppo,1,human,2
lidwdcq,ppo,2,human,2
lidwdcq,ppo,3,human,4
lidwdcq,ppo,4,human,4
lidwdcq,ppo,5,human,4
lidwdcq,ppo,6,human,4
lidwdcq,ppo,7,human,2
lidwdcq,ppo,8,human,4
lidwdcq,ppo,9,human,4
lidwdcq,ppo,0,human,2
lidwdcq,ppo,1,human,4
lidwdcq,ppo,2,human,4
lidwdcq,ppo,3,human,2
lidwdcq,ppo,4,human,4
lidwdcq,ppo,5,human,2
lidwdcq,ppo,6,human,4
lidwdcq,ppo,7,human,2
lidwdcq,ppo,8,human,4
lidwdcq,ppo,9,human,4
jjujocjm,ppo,0,human,3
jjujocjm,ppo,1,human,3
jjujocjm,ppo,2,human,4
jjujocjm,ppo,3,human,2
jjujocjm,ppo,4,human,2
jjujocjm,ppo,5,human,3
jjujocjm,ppo,6,human,2
jjujocjm,ppo,7,human,2
jjujocjm,ppo,8,human,2
jjujocjm,ppo,9,human,2
jjujocjm,ppo,0,human,1
jjujocjm,ppo,1,human,3
jjujocjm,ppo,2,human,4
jjujocjm,ppo,3,human,2
jjujocjm,ppo,4,human,3
jjujocjm,ppo,5,human,2
jjujocjm,ppo,6,human,2
jjujocjm,ppo,7,human,4
jjujocjm,ppo,8,human,4
jjujocjm,ppo,9,human,4
jjujocjm,ppo,0,human,2
jjujocjm,ppo,1,human,3
jjujocjm,ppo,2,human,4
jjujocjm,ppo,3,human,2
jjujocjm,ppo,4,human,2
jjujocjm,ppo,5,human,4
jjujocjm,ppo,6,human,2
jjujocjm,ppo,7,human,4
jjujocjm,ppo,8,human,4
jjujocjm,ppo,9,human,2
swbzs,ppo,0,human,1
swbzs,ppo,1,human,3
swbzs,ppo,2,human,1
swbzs,ppo,3,human,3
swbzs,ppo,4,human,4
swbzs,ppo,5,human,4
swbzs,ppo,6,human,4
swbzs,ppo,7,human,4
swbzs,ppo,8,human,4
swbzs,ppo,9,human,2
swbzs,ppo,0,human,1
swbzs,ppo,1,human,4
swbzs,ppo,2,human,3
swbzs,ppo,3,human,2
swbzs,ppo,4,human,2
swbzs,ppo,5,human,2
swbzs,ppo,6,human,4
swbzs,ppo,7,human,4
swbzs,ppo,8,human,4
swbzs,ppo,9,human,4
swbzs,ppo,0,human,2
swbzs,ppo,1,human,4
swbzs,ppo,2,human,4
swbzs,ppo,3,human,4
swbzs,ppo,4,human,2
swbzs,ppo,5,human,2
swbzs,ppo,6,human,4
swbzs,ppo,7,human,2
swbzs,ppo,8,human,2
swbzs,ppo,9,human,4
rnygetiq,ppo,0,human,2
rnygetiq,ppo,1,human,4
rnygetiq,ppo,2,human,3
rnygetiq,ppo,3,human,2
rnygetiq,ppo,4,human,4
rnygetiq,ppo,5,human,4
rnygetiq,ppo,6,human,2
rnygetiq,ppo,7,human,4
rnygetiq,ppo,8,human,4
rnygetiq,ppo,9,human,4
rnygetiq,ppo,0,human,1
rnygetiq,ppo,1,human,4
rnygetiq,ppo,2,human,2
rnygetiq,ppo,3,human,4
rnygetiq,ppo,4,human,2
rnygetiq,ppo,5,human,2
rnygetiq,ppo,6,human,4
rnygetiq,ppo,7,human,4
rnygetiq,ppo,8,human,4
rnygetiq,ppo,9,human,4
rnygetiq,ppo,0,human,2
rnygetiq,ppo,1,human,2
rnygetiq,ppo,2,human,2
rnygetiq,ppo,3,human,4
rnygetiq,ppo,4,human,4
rnygetiq,ppo,5,human,4
rnygetiq,ppo,6,human,4
rnygetiq,ppo,7,human,4
rnygetiq,ppo,8,human,2
rnygetiq,ppo,9,human,2
khcyhtte,ppo,0,human,4
khcyhtte,ppo,1,human,1
khcyhtte,ppo,2,human,3
khcyhtte,ppo,3,human,2
khcyhtte,ppo,4,human,4
khcyhtte,ppo,5,human,1
khcyhtte,ppo,6,human,4
khcyhtte,ppo,7,human,1
khcyhtte,ppo,8,human,4
khcyhtte,ppo,9,human,3
khcyhtte,ppo,0,human,4
khcyhtte,ppo,1,human,1
khcyhtte,ppo,2,human,2
khcyhtte,ppo,3,human,3
khcyhtte,ppo,4,human,2
khcyhtte,ppo,5,human,2
khcyhtte,ppo,6,human,1
khcyhtte,ppo,7,human,2
khcyhtte,ppo,8,human,2
khcyhtte,ppo,9,human,2
khcyhtte,ppo,0,human,1
khcyhtte,ppo,1,human,3
khcyhtte,ppo,2,human,2
khcyhtte,ppo,3,human,2
khcyhtte,ppo,4,human,1
khcyhtte,ppo,5,human,1
khcyhtte,ppo,6,human,4
khcyhtte,ppo,7,human,2
khcyhtte,ppo,8,human,4
khcyhtte,ppo,9,human,4
prfsnldi,ppo,0,human,3
prfsnldi,ppo,1,human,4
prfsnldi,ppo,2,human,1
prfsnldi,ppo,3,human,3
prfsnldi,ppo,4,human,4
prfsnldi,ppo,5,human,1
prfsnldi,ppo,6,human,1
prfsnldi,ppo,7,human,4
prfsnldi,ppo,8,human,4
prfsnldi,ppo,9,human,3
prfsnldi,ppo,0,human,1
prfsnldi,ppo,1,human,1
prfsnldi,ppo,2,human,1
prfsnldi,ppo,3,human,3
prfsnldi,ppo,4,human,3
prfsnldi,ppo,5,human,4
prfsnldi,ppo,6,human,4
prfsnldi,ppo,7,human,1
prfsnldi,ppo,8,human,1
prfsnldi,ppo,9,human,1
prfsnldi,ppo,0,human,3
prfsnldi,ppo,1,human,4
prfsnldi,ppo,2,human,3
prfsnldi,ppo,3,human,3
prfsnldi,ppo,4,human,4
prfsnldi,ppo,5,human,4
prfsnldi,ppo,6,human,1
prfsnldi,ppo,7,human,1
prfsnldi,ppo,8,human,1
prfsnldi,ppo,9,human,2
rmwbyt,ppo,0,human,3
rmwbyt,ppo,1,human,2
rmwbyt,ppo,2,human,4
rmwbyt,ppo,3,human,2
rmwbyt,ppo,4,human,4
rmwbyt,ppo,5,human,4
rmwbyt,ppo,6,human,1
rmwbyt,ppo,7,human,2
rmwbyt,ppo,8,human,3
rmwbyt,ppo,9,human,4
rmwbyt,ppo,0,human,2
rmwbyt,ppo,1,human,2
rmwbyt,ppo,2,human,2
rmwbyt,ppo,3,human,4
rmwbyt,ppo,4,human,3
rmwbyt,ppo,5,human,4
rmwbyt,ppo,6,human,4
rmwbyt,ppo,7,human,4
rmwbyt,ppo,8,human,4
rmwbyt,ppo,9,human,1
rmwbyt,ppo,0,human,3
rmwbyt,ppo,1,human,3
rmwbyt,ppo,2,human,4
rmwbyt,ppo,3,human,2
rmwbyt,ppo,4,human,2
rmwbyt,ppo,5,human,2
rmwbyt,ppo,6,human,4
rmwbyt,ppo,7,human,2
rmwbyt,ppo,8,human,4
rmwbyt,ppo,9,human,4
iasqlbob,ppo,0,human,1
iasqlbob,ppo,1,human,3
iasqlbob,ppo,2,human,4
iasqlbob,ppo,3,human,3
iasqlbob,ppo,4,human,4
iasqlbob,ppo,5,human,1
iasqlbob,ppo,6,human,3
iasqlbob,ppo,7,human,4
iasqlbob,ppo,8,human,2
iasqlbob,ppo,9,human,4
iasqlbob,ppo,0,human,4
iasqlbob,ppo,1,human,4
iasqlbob,ppo,2,human,2
iasqlbob,ppo,3,human,2
iasqlbob,ppo,4,human,4
iasqlbob,ppo,5,human,2
iasqlbob,ppo,6,human,4
iasqlbob,ppo,7,human,2
iasqlbob,ppo,8,human,2
iasqlbob,ppo,9,human,2
iasqlbob,ppo,0,human,4
iasqlbob,ppo,1,human,2
iasqlbob,ppo,2,human,4
iasqlbob,ppo,3,human,2
iasqlbob,ppo,4,human,4
iasqlbob,ppo,5,human,1
iasqlbob,ppo,6,human,1
iasqlbob,ppo,7,human,1
iasqlbob,ppo,8,human,4
iasqlbob,ppo,9,human,4
gwbcdrgl,ppo,0,human,1
gwbcdrgl,ppo,1,human,1
gwbcdrgl,ppo,2,human,3
gwbcdrgl,ppo,3,human,1
gwbcdrgl,ppo,4,human,1
gwbcdrgl,ppo,5,human,3
gwbcdrgl,ppo,6,human,4
gwbcdrgl,ppo,7,human,4
gwbcdrgl,ppo,8,human,4
gwbcdrgl,ppo,9,human,2
gwbcdrgl,ppo,0,human,4
gwbcdrgl,ppo,1,human,4
gwbcdrgl,ppo,2,human,4
gwbcdrgl,ppo,3,human,2
gwbcdrgl,ppo,4,human,2
gwbcdrgl,ppo,5,human,2
gwbcdrgl,ppo,6,human,4
gwbcdrgl,ppo,7,human,4
gwbcdrgl,ppo,8,human,4
gwbcdrgl,ppo,9,human,2
gwbcdrgl,ppo,0,human,2
gwbcdrgl,ppo,1,human,2
gwbcdrgl,ppo,2,human,4
gwbcdrgl,ppo,3,human,4
gwbcdrgl,ppo,4,human,2
gwbcdrgl,ppo,5,human,2
gwbcdrgl,ppo,6,human,4
gwbcdrgl,ppo,7,human,4
gwbcdrgl,ppo,8,human,2
gwbcdrgl,ppo,9,human,4
apbzvwmi,ppo,0,human,1
apbzvwmi,ppo,1,human,3
apbzvwmi,ppo,2,human,1
apbzvwmi,ppo,3,human,2
apbzvwmi,ppo,4,human,3
apbzvwmi,ppo,5,human,2
apbzvwmi,ppo,6,human,4
apbzvwmi,ppo,7,human,3
apbzvwmi,ppo,8,human,4
apbzvwmi,ppo,9,human,2
apbzvwmi,ppo,0,human,3
apbzvwmi,ppo,1,human,1
apbzvwmi,ppo,2,human,1
apbzvwmi,ppo,3,human,3
apbzvwmi,ppo,4,human,4
apbzvwmi,ppo,5,human,4
apbzvwmi,ppo,6,human,3
apbzvwmi,ppo,7,human,3
apbzvwmi,ppo,8,human,4
apbzvwmi,ppo,9,human,3
apbzvwmi,ppo,0,human,4
apbzvwmi,ppo,1,human,4
apbzvwmi,ppo,2,human,4
apbzvwmi,ppo,3,human,4
apbzvwmi,ppo,4,human,2
apbzvwmi,ppo,5,human,2
apbzvwmi,ppo,6,human,4
apbzvwmi,ppo,7,human,2
apbzvwmi,ppo,8,human,3
apbzvwmi,ppo,9,human,2
fqwsbdr,ppo,0,human,4
fqwsbdr,ppo,1,human,2
fqwsbdr,ppo,2,human,4
fqwsbdr,ppo,3,human,2
fqwsbdr,ppo,4,human,2
fqwsbdr,ppo,5,human,4
fqwsbdr,ppo,6,human,4
fqwsbdr,ppo,7,human,4
fqwsbdr,ppo,8,human,4
fqwsbdr,ppo,9,human,4
fqwsbdr,ppo,0,human,4
fqwsbdr,ppo,1,human,2
fqwsbdr,ppo,2,human,4
fqwsbdr,ppo,3,human,2
fqwsbdr,ppo,4,human,4
fqwsbdr,ppo,5,human,4
fqwsbdr,ppo,6,human,4
fqwsbdr,ppo,7,human,4
fqwsbdr,ppo,8,human,4
fqwsbdr,ppo,9,human,4
fqwsbdr,ppo,0,human,4
fqwsbdr,ppo,1,human,2
fqwsbdr,ppo,2,human,2
fqwsbdr,ppo,3,human,4
fqwsbdr,ppo,4,human,4
fqwsbdr,ppo,5,human,2
fqwsbdr,ppo,6,human,2
fqwsbdr,ppo,7,human,4
fqwsbdr,ppo,8,human,4
fqwsbdr,ppo,9,human,2
fqwsbdr,ppo,0,human,4
fqwsbdr,ppo,1,human,2
fqwsbdr,ppo,2,human,4
fqwsbdr,ppo,3,human,2
fqwsbdr,ppo,4,human,2
fqwsbdr,ppo,5,human,4
fqwsbdr,ppo,6,human,4
fqwsbdr,ppo,7,human,4
fqwsbdr,ppo,8,human,4
fqwsbdr,ppo,9,human,4
fqwsbdr,ppo,0,human,4
fqwsbdr,ppo,1,human,2
fqwsbdr,ppo,2,human,4
fqwsbdr,ppo,3,human,2
fqwsbdr,ppo,4,human,4
fqwsbdr,ppo,5,human,4
fqwsbdr,ppo,6,human,4
fqwsbdr,ppo,7,human,4
fqwsbdr,ppo,8,human,4
fqwsbdr,ppo,9,human,4
fqwsbdr,ppo,0,human,4
fqwsbdr,ppo,1,human,2
fqwsbdr,ppo,2,human,2
fqwsbdr,ppo,3,human,4
fqwsbdr,ppo,4,human,4
fqwsbdr,ppo,5,human,2
fqwsbdr,ppo,6,human,2
fqwsbdr,ppo,7,human,4
fqwsbdr,ppo,8,human,4
fqwsbdr,ppo,9,human,2
wlvxbuny,ppo,0,human,3
wlvxbuny,ppo,1,human,4
wlvxbuny,ppo,2,human,1
wlvxbuny,ppo,3,human,2
wlvxbuny,ppo,4,human,3
wlvxbuny,ppo,5,human,3
wlvxbuny,ppo,6,human,1
wlvxbuny,ppo,7,human,4
wlvxbuny,ppo,8,human,1
wlvxbuny,ppo,9,human,1
wlvxbuny,ppo,0,human,4
wlvxbuny,ppo,1,human,4
wlvxbuny,ppo,2,human,1
wlvxbuny,ppo,3,human,4
wlvxbuny,ppo,4,human,3
wlvxbuny,ppo,5,human,2
wlvxbuny,ppo,6,human,4
wlvxbuny,ppo,7,human,1
wlvxbuny,ppo,8,human,4
wlvxbuny,ppo,9,human,2
wlvxbuny,ppo,0,human,1
wlvxbuny,ppo,1,human,2
wlvxbuny,ppo,2,human,3
wlvxbuny,ppo,3,human,4
wlvxbuny,ppo,4,human,1
wlvxbuny,ppo,5,human,4
wlvxbuny,ppo,6,human,1
wlvxbuny,ppo,7,human,2
wlvxbuny,ppo,8,human,2
wlvxbuny,ppo,9,human,4
cwgufgub,ppo,0,human,1
cwgufgub,ppo,1,human,3
cwgufgub,ppo,2,human,2
cwgufgub,ppo,3,human,3
cwgufgub,ppo,4,human,4
cwgufgub,ppo,5,human,4
cwgufgub,ppo,6,human,4
cwgufgub,ppo,7,human,4
cwgufgub,ppo,8,human,2
cwgufgub,ppo,9,human,2
cwgufgub,ppo,0,human,3
cwgufgub,ppo,1,human,4
cwgufgub,ppo,2,human,2
cwgufgub,ppo,3,human,2
cwgufgub,ppo,4,human,4
cwgufgub,ppo,5,human,4
cwgufgub,ppo,6,human,4
cwgufgub,ppo,7,human,4
cwgufgub,ppo,8,human,4
cwgufgub,ppo,9,human,2
cwgufgub,ppo,0,human,3
cwgufgub,ppo,1,human,3
cwgufgub,ppo,2,human,2
cwgufgub,ppo,3,human,2
cwgufgub,ppo,4,human,4
cwgufgub,ppo,5,human,2
cwgufgub,ppo,6,human,2
cwgufgub,ppo,7,human,4
cwgufgub,ppo,8,human,2
cwgufgub,ppo,9,human,2
alwqklx,ppo,0,human,4
alwqklx,ppo,1,human,4
alwqklx,ppo,2,human,1
alwqklx,ppo,3,human,2
alwqklx,ppo,4,human,4
alwqklx,ppo,5,human,2
alwqklx,ppo,6,human,4
alwqklx,ppo,7,human,4
alwqklx,ppo,8,human,2
alwqklx,ppo,9,human,4
alwqklx,ppo,0,human,4
alwqklx,ppo,1,human,2
alwqklx,ppo,2,human,4
alwqklx,ppo,3,human,2
alwqklx,ppo,4,human,4
alwqklx,ppo,5,human,2
alwqklx,ppo,6,human,4
alwqklx,ppo,7,human,4
alwqklx,ppo,8,human,4
alwqklx,ppo,9,human,2
alwqklx,ppo,0,human,4
alwqklx,ppo,1,human,4
alwqklx,ppo,2,human,4
alwqklx,ppo,3,human,2
alwqklx,ppo,4,human,4
alwqklx,ppo,5,human,2
alwqklx,ppo,6,human,4
alwqklx,ppo,7,human,4
alwqklx,ppo,8,human,2
alwqklx,ppo,9,human,2
wvoutea,ppo,0,human,1
wvoutea,ppo,1,human,3
wvoutea,ppo,2,human,1
wvoutea,ppo,3,human,2
wvoutea,ppo,4,human,1
wvoutea,ppo,5,human,3
wvoutea,ppo,6,human,3
wvoutea,ppo,7,human,3
wvoutea,ppo,8,human,3
wvoutea,ppo,9,human,1
wvoutea,ppo,0,human,4
wvoutea,ppo,1,human,2
wvoutea,ppo,2,human,4
wvoutea,ppo,3,human,4
wvoutea,ppo,4,human,4
wvoutea,ppo,5,human,2
wvoutea,ppo,6,human,2
wvoutea,ppo,7,human,2
wvoutea,ppo,8,human,4
wvoutea,ppo,9,human,2
wvoutea,ppo,0,human,2
wvoutea,ppo,1,human,2
wvoutea,ppo,2,human,2
wvoutea,ppo,3,human,4
wvoutea,ppo,4,human,2
wvoutea,ppo,5,human,2
wvoutea,ppo,6,human,2
wvoutea,ppo,7,human,4
wvoutea,ppo,8,human,4
wvoutea,ppo,9,human,4
yrdkmoq,ppo,0,human,1
yrdkmoq,ppo,1,human,2
yrdkmoq,ppo,2,human,1
yrdkmoq,ppo,3,human,2
yrdkmoq,ppo,4,human,4
yrdkmoq,ppo,5,human,3
yrdkmoq,ppo,6,human,1
yrdkmoq,ppo,7,human,4
yrdkmoq,ppo,8,human,3
yrdkmoq,ppo,9,human,2
yrdkmoq,ppo,0,human,4
yrdkmoq,ppo,1,human,3
yrdkmoq,ppo,2,human,3
yrdkmoq,ppo,3,human,3
yrdkmoq,ppo,4,human,1
yrdkmoq,ppo,5,human,3
yrdkmoq,ppo,6,human,4
yrdkmoq,ppo,7,human,4
yrdkmoq,ppo,8,human,1
yrdkmoq,ppo,9,human,3
yrdkmoq,ppo,0,human,3
yrdkmoq,ppo,1,human,4
yrdkmoq,ppo,2,human,3
yrdkmoq,ppo,3,human,3
yrdkmoq,ppo,4,human,4
yrdkmoq,ppo,5,human,1
yrdkmoq,ppo,6,human,2
yrdkmoq,ppo,7,human,3
yrdkmoq,ppo,8,human,4
yrdkmoq,ppo,9,human,3
wxecsxjx,ppo,0,human,1
wxecsxjx,ppo,1,human,4
wxecsxjx,ppo,2,human,1
wxecsxjx,ppo,3,human,1
wxecsxjx,ppo,4,human,4
wxecsxjx,ppo,5,human,3
wxecsxjx,ppo,6,human,4
wxecsxjx,ppo,7,human,4
wxecsxjx,ppo,8,human,1
wxecsxjx,ppo,9,human,4
wxecsxjx,ppo,0,human,4
wxecsxjx,ppo,1,human,4
wxecsxjx,ppo,2,human,4
wxecsxjx,ppo,3,human,1
wxecsxjx,ppo,4,human,1
wxecsxjx,ppo,5,human,4
wxecsxjx,ppo,6,human,3
wxecsxjx,ppo,7,human,3
wxecsxjx,ppo,8,human,4
wxecsxjx,ppo,9,human,3
wxecsxjx,ppo,0,human,4
wxecsxjx,ppo,1,human,3
wxecsxjx,ppo,2,human,2
wxecsxjx,ppo,3,human,3
wxecsxjx,ppo,4,human,1
wxecsxjx,ppo,5,human,3
wxecsxjx,ppo,6,human,4
wxecsxjx,ppo,7,human,3
wxecsxjx,ppo,8,human,2
wxecsxjx,ppo,9,human,1
ahagj,ppo,0,human,3
ahagj,ppo,1,human,4
ahagj,ppo,2,human,4
ahagj,ppo,3,human,4
ahagj,ppo,4,human,2
ahagj,ppo,5,human,4
ahagj,ppo,6,human,2
ahagj,ppo,7,human,2
ahagj,ppo,8,human,4
ahagj,ppo,9,human,2
ahagj,ppo,0,human,2
ahagj,ppo,1,human,4
ahagj,ppo,2,human,4
ahagj,ppo,3,human,4
ahagj,ppo,4,human,4
ahagj,ppo,5,human,2
ahagj,ppo,6,human,2
ahagj,ppo,7,human,4
ahagj,ppo,8,human,2
ahagj,ppo,9,human,4
ahagj,ppo,0,human,2
ahagj,ppo,1,human,2
ahagj,ppo,2,human,4
ahagj,ppo,3,human,2
ahagj,ppo,4,human,4
ahagj,ppo,5,human,2
ahagj,ppo,6,human,2
ahagj,ppo,7,human,2
ahagj,ppo,8,human,4
ahagj,ppo,9,human,4
yizofyti,ppo,0,human,4
yizofyti,ppo,1,human,3
yizofyti,ppo,2,human,3
yizofyti,ppo,3,human,3
yizofyti,ppo,4,human,4
yizofyti,ppo,5,human,4
yizofyti,ppo,6,human,3
yizofyti,ppo,7,human,4
yizofyti,ppo,8,human,1
yizofyti,ppo,9,human,2
yizofyti,ppo,0,human,1
yizofyti,ppo,1,human,1
yizofyti,ppo,2,human,1
yizofyti,ppo,3,human,2
yizofyti,ppo,4,human,2
yizofyti,ppo,5,human,1
yizofyti,ppo,6,human,3
yizofyti,ppo,7,human,1
yizofyti,ppo,8,human,3
yizofyti,ppo,9,human,3
yizofyti,ppo,0,human,3
yizofyti,ppo,1,human,1
yizofyti,ppo,2,human,4
yizofyti,ppo,3,human,3
yizofyti,ppo,4,human,2
yizofyti,ppo,5,human,3
yizofyti,ppo,6,human,1
yizofyti,ppo,7,human,3
yizofyti,ppo,8,human,3
yizofyti,ppo,9,human,1
kugcm,ppo,0,human,1
kugcm,ppo,1,human,1
kugcm,ppo,2,human,1
kugcm,ppo,3,human,1
kugcm,ppo,4,human,3
kugcm,ppo,5,human,1
kugcm,ppo,6,human,3
kugcm,ppo,7,human,4
kugcm,ppo,8,human,4
kugcm,ppo,9,human,2
kugcm,ppo,0,human,4
kugcm,ppo,1,human,2
kugcm,ppo,2,human,2
kugcm,ppo,3,human,2
kugcm,ppo,4,human,2
kugcm,ppo,5,human,4
kugcm,ppo,6,human,2
kugcm,ppo,7,human,4
kugcm,ppo,8,human,4
kugcm,ppo,9,human,2
kugcm,ppo,0,human,3
kugcm,ppo,1,human,4
kugcm,ppo,2,human,4
kugcm,ppo,3,human,2
kugcm,ppo,4,human,4
kugcm,ppo,5,human,2
kugcm,ppo,6,human,2
kugcm,ppo,7,human,3
kugcm,ppo,8,human,4
kugcm,ppo,9,human,2
nafwbsqq,ppo,0,human,2
nafwbsqq,ppo,1,human,1
nafwbsqq,ppo,2,human,3
nafwbsqq,ppo,3,human,2
nafwbsqq,ppo,4,human,4
nafwbsqq,ppo,5,human,3
nafwbsqq,ppo,6,human,4
nafwbsqq,ppo,7,human,4
nafwbsqq,ppo,8,human,1
nafwbsqq,ppo,9,human,3
nafwbsqq,ppo,0,human,4
nafwbsqq,ppo,1,human,2
nafwbsqq,ppo,2,human,2
nafwbsqq,ppo,3,human,2
nafwbsqq,ppo,4,human,2
nafwbsqq,ppo,5,human,4
nafwbsqq,ppo,6,human,4
nafwbsqq,ppo,7,human,4
nafwbsqq,ppo,8,human,4
nafwbsqq,ppo,9,human,2
nafwbsqq,ppo,0,human,3
nafwbsqq,ppo,1,human,3
nafwbsqq,ppo,2,human,3
nafwbsqq,ppo,3,human,3
nafwbsqq,ppo,4,human,2
nafwbsqq,ppo,5,human,4
nafwbsqq,ppo,6,human,2
nafwbsqq,ppo,7,human,4
nafwbsqq,ppo,8,human,4
nafwbsqq,ppo,9,human,4
kebugwhy,ppo,0,human,3
kebugwhy,ppo,1,human,2
kebugwhy,ppo,2,human,1
kebugwhy,ppo,3,human,4
kebugwhy,ppo,4,human,3
kebugwhy,ppo,5,human,4
kebugwhy,ppo,6,human,3
kebugwhy,ppo,7,human,4
kebugwhy,ppo,8,human,2
kebugwhy,ppo,9,human,2
kebugwhy,ppo,0,human,2
kebugwhy,ppo,1,human,2
kebugwhy,ppo,2,human,4
kebugwhy,ppo,3,human,4
kebugwhy,ppo,4,human,1
kebugwhy,ppo,5,human,2
kebugwhy,ppo,6,human,2
kebugwhy,ppo,7,human,2
kebugwhy,ppo,8,human,4
kebugwhy,ppo,9,human,3
kebugwhy,ppo,0,human,2
kebugwhy,ppo,1,human,4
kebugwhy,ppo,2,human,4
kebugwhy,ppo,3,human,2
kebugwhy,ppo,4,human,2
kebugwhy,ppo,5,human,4
kebugwhy,ppo,6,human,4
kebugwhy,ppo,7,human,4
kebugwhy,ppo,8,human,2
kebugwhy,ppo,9,human,1
nrjzdgmp,ppo,0,human,4
nrjzdgmp,ppo,1,human,3
nrjzdgmp,ppo,2,human,4
nrjzdgmp,ppo,3,human,1
nrjzdgmp,ppo,4,human,2
nrjzdgmp,ppo,5,human,3
nrjzdgmp,ppo,6,human,2
nrjzdgmp,ppo,7,human,4
nrjzdgmp,ppo,8,human,4
nrjzdgmp,ppo,9,human,3
nrjzdgmp,ppo,0,human,2
nrjzdgmp,ppo,1,human,3
nrjzdgmp,ppo,2,human,4
nrjzdgmp,ppo,3,human,3
nrjzdgmp,ppo,4,human,2
nrjzdgmp,ppo,5,human,4
nrjzdgmp,ppo,6,human,4
nrjzdgmp,ppo,7,human,3
nrjzdgmp,ppo,8,human,1
nrjzdgmp,ppo,9,human,4
nrjzdgmp,ppo,0,human,2
nrjzdgmp,ppo,1,human,3
nrjzdgmp,ppo,2,human,1
nrjzdgmp,ppo,3,human,3
nrjzdgmp,ppo,4,human,4
nrjzdgmp,ppo,5,human,2
nrjzdgmp,ppo,6,human,3
nrjzdgmp,ppo,7,human,4
nrjzdgmp,ppo,8,human,3
nrjzdgmp,ppo,9,human,2
qfacnqqt,ppo,0,human,2
qfacnqqt,ppo,1,human,1
qfacnqqt,ppo,2,human,2
qfacnqqt,ppo,3,human,3
qfacnqqt,ppo,4,human,3
qfacnqqt,ppo,5,human,3
